from,to,distance
images/images/architecure/4486513963_52ce31caa0_m.jpg,images/images/architecure/2327605329_edf80a4e0b_n.jpg,0.916181
images/images/architecure/6054220197_f9eba8ee53_n.jpg,images/images/architecure/6793986295_daeacd1356_n.jpg,0.916172
images/images/architecure/6793986295_daeacd1356_n.jpg,images/images/architecure/6054220197_f9eba8ee53_n.jpg,0.916172
images/images/architecure/1352969748_9a18294578_m.jpg,images/images/architecure/6248848560_9a3ae672f8_m.jpg,0.916169
images/images/architecure/29999788_59a8b93c94_m.jpg,images/images/architecure/5563332043_183657aecf_m.jpg,0.916154
images/images/architecure/6592953207_06be987539_n.jpg,images/images/architecure/5630928634_0135be6708_m.jpg,0.916135
images/images/architecure/5630928634_0135be6708_m.jpg,images/images/architecure/6592953207_06be987539_n.jpg,0.916135
images/images/art and culture/496 (8).jpg,images/images/art and culture/564 (9).jpg,0.916127
images/images/art and culture/564 (9).jpg,images/images/art and culture/496 (8).jpg,0.916127
images/images/architecure/11462333086_a8125f2fc9_m.jpg,images/images/architecure/11467408533_be30593041_m.jpg,0.916125
images/images/architecure/11462333086_a8125f2fc9_m.jpg,images/images/architecure/11461906156_83d13e247c_m.jpg,0.916125
images/images/architecure/5877611155_5f9266e016_n.jpg,images/images/architecure/6224262946_93c349eb32_m.jpg,0.916116
images/images/architecure/6224262946_93c349eb32_m.jpg,images/images/architecure/5877611155_5f9266e016_n.jpg,0.916116
images/images/art and culture/2 (6).jpg,images/images/art and culture/554 (5).jpg,0.916115
images/images/art and culture/554 (5).jpg,images/images/art and culture/2 (6).jpg,0.916115
images/images/food and d rinks/fruit_0771.jpg,images/images/food and d rinks/fruit_0933.jpg,0.916108
images/images/architecure/7123623367_aa203c8b3e_n.jpg,images/images/architecure/8300774094_75ebdd88c4_n.jpg,0.916084
images/images/architecure/8300774094_75ebdd88c4_n.jpg,images/images/architecure/7123623367_aa203c8b3e_n.jpg,0.916084
images/images/architecure/19324100779_2e380815c1_m.jpg,images/images/architecure/6948067917_abf921f207_n.jpg,0.916068
images/images/architecure/5850550047_d3ae4282ab_m.jpg,images/images/architecure/8846972798_a8bf59eb9b_m.jpg,0.916062
images/images/architecure/2443690549_d7da12a24d.jpg,images/images/architecure/8300774094_75ebdd88c4_n.jpg,0.916044
images/images/architecure/8300774094_75ebdd88c4_n.jpg,images/images/architecure/2443690549_d7da12a24d.jpg,0.916044
images/images/architecure/20708422969_4f6cee89e9_m.jpg,images/images/architecure/14004113118_1d44398862_m.jpg,0.916040
images/images/architecure/14004113118_1d44398862_m.jpg,images/images/architecure/20708422969_4f6cee89e9_m.jpg,0.916040
images/images/architecure/88px-Catedral_de_Girona_-_absis.jpg,images/images/architecure/La_Catedral_de_Santa_Maria_de_Girona_07.jpg,0.916024
images/images/architecure/La_Catedral_de_Santa_Maria_de_Girona_07.jpg,images/images/architecure/88px-Catedral_de_Girona_-_absis.jpg,0.916024
images/images/architecure/2439831496_3c1aaf578e_m.jpg,images/images/architecure/8284490879_ac3c95a1d8_n.jpg,0.915988
images/images/architecure/3637198105_786d958800_m.jpg,images/images/architecure/3843500754_bf44909a15_m.jpg,0.915982
images/images/architecure/496896924_d73e584e52_m.jpg,images/images/architecure/33754527_899fafd450_m.jpg,0.915972
images/images/architecure/4481953381_4db01b913e_m.jpg,images/images/architecure/2836928125_352bf26911_n.jpg,0.915949
images/images/architecure/2836928125_352bf26911_n.jpg,images/images/architecure/4481953381_4db01b913e_m.jpg,0.915949
images/images/architecure/22892402506_d1982d8249_m.jpg,images/images/architecure/6300170474_5d61a69f73_m.jpg,0.915941
images/images/architecure/6300170474_5d61a69f73_m.jpg,images/images/architecure/22892402506_d1982d8249_m.jpg,0.915941
images/images/food and d rinks/89 (2).jpg,images/images/food and d rinks/324.jpg,0.915925
images/images/food and d rinks/324.jpg,images/images/food and d rinks/89 (2).jpg,0.915925
images/images/architecure/16020690898_b6711860f2_m.jpg,images/images/architecure/11988457955_c4975fd76f_m.jpg,0.915862
images/images/architecure/15559437523_063a53c650_m.jpg,images/images/architecure/3569004642_ecdf32d691_m.jpg,0.915845
images/images/architecure/3569004642_ecdf32d691_m.jpg,images/images/architecure/15559437523_063a53c650_m.jpg,0.915845
images/images/architecure/2366981883_d8d322e618_n.jpg,images/images/architecure/5109646595_5cfaec818b_m.jpg,0.915828
images/images/architecure/17190503960_781e1e54dd_m.jpg,images/images/architecure/17191853389_94811eda2c_n.jpg,0.915802
images/images/architecure/17191853389_94811eda2c_n.jpg,images/images/architecure/17190503960_781e1e54dd_m.jpg,0.915802
images/images/architecure/11452548924_f5bb4cdc9f_m.jpg,images/images/architecure/11452609706_5ce090fd8a_m.jpg,0.915791
images/images/architecure/11452609706_5ce090fd8a_m.jpg,images/images/architecure/11452548924_f5bb4cdc9f_m.jpg,0.915791
images/images/architecure/5542777019_4f679c0b1f_n.jpg,images/images/architecure/7953015208_4c2652038f_n.jpg,0.915770
images/images/architecure/7953015208_4c2652038f_n.jpg,images/images/architecure/5542777019_4f679c0b1f_n.jpg,0.915770
images/images/food and d rinks/fruit_0317.jpg,images/images/food and d rinks/fruit_0259.jpg,0.915753
images/images/food and d rinks/fruit_0259.jpg,images/images/food and d rinks/fruit_0317.jpg,0.915753
images/images/architecure/11462351403_5e369095e1_m.jpg,images/images/architecure/15318305939_6a0871678f_m.jpg,0.915737
images/images/food and d rinks/fruit_0843.jpg,images/images/food and d rinks/fruit_0294.jpg,0.915726
images/images/architecure/6169947628_ac1e5bfa34_m.jpg,images/images/architecure/4263672054_5944202e15_n.jpg,0.915722
images/images/food and d rinks/fruit_0578.jpg,images/images/food and d rinks/fruit_0873.jpg,0.915720
images/images/architecure/2346162362_54c6500200_m.jpg,images/images/architecure/167239654_ce4b4601bc_m.jpg,0.915717
images/images/architecure/167239654_ce4b4601bc_m.jpg,images/images/architecure/2346162362_54c6500200_m.jpg,0.915717
images/images/architecure/3968186875_118989322c_m.jpg,images/images/architecure/6156258716_7ce89024f4_m.jpg,0.915712
images/images/architecure/6156258716_7ce89024f4_m.jpg,images/images/architecure/3968186875_118989322c_m.jpg,0.915712
images/images/architecure/2629960937_13be41da7b_m.jpg,images/images/architecure/7798889226_6f7d3e7051_m.jpg,0.915706
images/images/art and culture/12 (4).jpg,images/images/art and culture/404 (4).jpg,0.915702
images/images/art and culture/404 (4).jpg,images/images/art and culture/12 (4).jpg,0.915702
images/images/architecure/10857738134_cccd24972b_m.jpg,images/images/architecure/10857756704_cec98b042c_m.jpg,0.915693
images/images/architecure/10857756704_cec98b042c_m.jpg,images/images/architecure/10857738134_cccd24972b_m.jpg,0.915693
images/images/architecure/6271855409_edb8dcbfde_m.jpg,images/images/architecure/1183206287_9dde16e05a_m.jpg,0.915655
images/images/architecure/25709719363_43e5481cf2_m.jpg,images/images/architecure/22365602455_570ffffef3_m.jpg,0.915639
images/images/architecure/22365602455_570ffffef3_m.jpg,images/images/architecure/25709719363_43e5481cf2_m.jpg,0.915639
images/images/architecure/10009861843_54f0dbd2cc_n.jpg,images/images/architecure/7927608734_0da199a16b_n.jpg,0.915632
images/images/travel and  adventure/Places365_val_00007191.jpg,images/images/travel and  adventure/Places365_val_00008518.jpg,0.915627
images/images/travel and  adventure/Places365_val_00008518.jpg,images/images/travel and  adventure/Places365_val_00007191.jpg,0.915627
images/images/architecure/6292689334_bf1b91d049.jpg,images/images/architecure/6292688136_4eab1bb635_m.jpg,0.915626
images/images/architecure/6292688136_4eab1bb635_m.jpg,images/images/architecure/6292689334_bf1b91d049.jpg,0.915626
images/images/architecure/2067220632_7a0677fdf3_m.jpg,images/images/architecure/2067216580_3c6e4359f5_m.jpg,0.915622
images/images/architecure/2067216580_3c6e4359f5_m.jpg,images/images/architecure/2067220632_7a0677fdf3_m.jpg,0.915622
images/images/architecure/12445324005_6f3715cbf4_m.jpg,images/images/architecure/112862683_5491353daf_m.jpg,0.915619
images/images/architecure/112862683_5491353daf_m.jpg,images/images/architecure/12445324005_6f3715cbf4_m.jpg,0.915619
images/images/architecure/15813239044_145e1946fb_m.jpg,images/images/architecure/9937021854_1b131476be_m.jpg,0.915618
images/images/architecure/11407504323_e2d0998d6b_m.jpg,images/images/architecure/14285839638_6ce0cfb72d_m.jpg,0.915616
images/images/architecure/3682452040_f803840da9_m.jpg,images/images/architecure/2357596121_5caab16247_m.jpg,0.915610
images/images/architecure/2357596121_5caab16247_m.jpg,images/images/architecure/3682452040_f803840da9_m.jpg,0.915610
images/images/architecure/6532994609_be3a6608b6_m.jpg,images/images/architecure/21866867669_d61cf09d40_m.jpg,0.915596
images/images/architecure/4513975729_ca7f691ab7_m.jpg,images/images/architecure/6281008426_2ca247a757_m.jpg,0.915592
images/images/architecure/6281008426_2ca247a757_m.jpg,images/images/architecure/4513975729_ca7f691ab7_m.jpg,0.915592
images/images/architecure/90px-Villa_d'Este_neighbor_2.jpg,images/images/architecure/90px-Villa_d'Este_neighbor.jpg,0.915551
images/images/architecure/90px-Villa_d'Este_neighbor.jpg,images/images/architecure/90px-Villa_d'Este_neighbor_2.jpg,0.915551
images/images/architecure/6302488505_4a177f9354_n.jpg,images/images/architecure/2188249974_c569aaa764_m.jpg,0.915545
images/images/architecure/7614498866_a09cd46b62_m.jpg,images/images/architecure/9741619803_ba36a1ef13_m.jpg,0.915543
images/images/architecure/9741619803_ba36a1ef13_m.jpg,images/images/architecure/7614498866_a09cd46b62_m.jpg,0.915543
images/images/architecure/3647528716_16aac68ceb_n.jpg,images/images/architecure/3647530254_ca8f77c04f_n.jpg,0.915538
images/images/architecure/3647530254_ca8f77c04f_n.jpg,images/images/architecure/3647528716_16aac68ceb_n.jpg,0.915538
images/images/architecure/16337366743_6b85f57fdd_m.jpg,images/images/architecure/14285839638_6ce0cfb72d_m.jpg,0.915535
images/images/architecure/8117529039_c50b7a8957_m.jpg,images/images/architecure/2639833861_1c44a7b428_n.jpg,0.915533
images/images/architecure/15515297996_e5959cdc33_n.jpg,images/images/architecure/14287202438_ef7cce13a4_n.jpg,0.915518
images/images/architecure/2534297130_97779096f5_m.jpg,images/images/architecure/425956614_4de03b9c90_n.jpg,0.915509
images/images/architecure/11818756223_d5c7b93468_m.jpg,images/images/architecure/7316817238_43e148a29c_m.jpg,0.915498
images/images/architecure/15173538690_0edffa4609_m.jpg,images/images/architecure/863149867_ce132d1784_m.jpg,0.915496
images/images/architecure/863149867_ce132d1784_m.jpg,images/images/architecure/15173538690_0edffa4609_m.jpg,0.915496
images/images/architecure/1135550331_2053428137_m.jpg,images/images/architecure/7154508276_94646c4314_m.jpg,0.915495
images/images/food and d rinks/fruit_0264.jpg,images/images/food and d rinks/fruit_0843.jpg,0.915494
images/images/architecure/4525861718_a663ec1b6a_m.jpg,images/images/architecure/29883788_da3a8a1927_m.jpg,0.915447
images/images/architecure/4496760159_4c85a1cede_m.jpg,images/images/architecure/3524416904_d28a78d622_m.jpg,0.915430
images/images/architecure/15846842216_97ce7035ee_n.jpg,images/images/architecure/7750129960_26f3ef642e_m.jpg,0.915408
images/images/architecure/8735301264_4307291f2f_m.jpg,images/images/architecure/5076910022_e12e00d701_m.jpg,0.915401
images/images/architecure/4861498571_a4d99542c8_n.jpg,images/images/architecure/3370839882_47351df963_n.jpg,0.915392
images/images/architecure/25651066325_5065d709c1_n.jpg,images/images/architecure/9914764896_8d6e4d3c48_m.jpg,0.915358
images/images/architecure/9914764896_8d6e4d3c48_m.jpg,images/images/architecure/25651066325_5065d709c1_n.jpg,0.915358
images/images/architecure/6757590043_587bb8e07d_m.jpg,images/images/architecure/6105892914_697dd4dd6d_m.jpg,0.915356
images/images/architecure/6105892914_697dd4dd6d_m.jpg,images/images/architecure/6757590043_587bb8e07d_m.jpg,0.915356
images/images/architecure/4528034177_f6c0169f1a_m.jpg,images/images/architecure/19389650799_79ea46d542_m.jpg,0.915349
images/images/architecure/25420112025_ca5c6262be_m.jpg,images/images/architecure/24789506974_a44b52ee12_n.jpg,0.915341
images/images/architecure/24789506974_a44b52ee12_n.jpg,images/images/architecure/25420112025_ca5c6262be_m.jpg,0.915341
images/images/food and d rinks/fruit_0793.jpg,images/images/food and d rinks/fruit_0562.jpg,0.915341
images/images/architecure/1456983710_5743119035_m.jpg,images/images/architecure/3382496252_e28af66494_m.jpg,0.915325
images/images/architecure/5931411413_cc7e82743a_m.jpg,images/images/architecure/2114062501_8a3ba81553_m.jpg,0.915306
images/images/architecure/2114062501_8a3ba81553_m.jpg,images/images/architecure/5931411413_cc7e82743a_m.jpg,0.915306
images/images/architecure/7953015208_4c2652038f_n.jpg,images/images/architecure/6083921254_d5f9f53aa1_n.jpg,0.915305
images/images/architecure/7954465380_0c1e0f6ddb_m.jpg,images/images/architecure/13515712443_e61bacbf91_m.jpg,0.915304
images/images/architecure/26828596_4e0503b916_m.jpg,images/images/architecure/4392798351_f8db4ffe76_m.jpg,0.915303
images/images/architecure/16635166264_d5a6393ae1_m.jpg,images/images/architecure/3414976230_1d37c058e0_m.jpg,0.915299
images/images/architecure/1699419732_aac65f0cf9_m.jpg,images/images/architecure/4408168568_f1d0c4afcf_m.jpg,0.915291
images/images/architecure/9664004597_b26c9ede08_m.jpg,images/images/architecure/16326801922_87c6112d9e_m.jpg,0.915283
images/images/architecure/6881219501_d79835d6a0_m.jpg,images/images/architecure/4831075871_f446c785f1_m.jpg,0.915276
images/images/food and d rinks/fruit_0209.jpg,images/images/food and d rinks/fruit_0785.jpg,0.915267
images/images/architecure/11464067744_3f4ff38f78_m.jpg,images/images/architecure/11463070954_4d718ba1e4_m.jpg,0.915253
images/images/architecure/11463070954_4d718ba1e4_m.jpg,images/images/architecure/11464067744_3f4ff38f78_m.jpg,0.915253
images/images/architecure/11151003593_c844208352_n.jpg,images/images/architecure/6592953207_06be987539_n.jpg,0.915221
images/images/architecure/6592953207_06be987539_n.jpg,images/images/architecure/11151003593_c844208352_n.jpg,0.915221
images/images/architecure/8083167841_4eaacf8c92_m.jpg,images/images/architecure/4555105622_69b39ba319_m.jpg,0.915212
images/images/food and d rinks/fruit_0643.jpg,images/images/food and d rinks/fruit_0298.jpg,0.915206
images/images/food and d rinks/fruit_0298.jpg,images/images/food and d rinks/fruit_0643.jpg,0.915206
images/images/architecure/10669299475_4f94b1fd13_m.jpg,images/images/architecure/9937021854_1b131476be_m.jpg,0.915199
images/images/architecure/2346259898_0f4cdc0812_m.jpg,images/images/architecure/2530111822_038dc543d0_n.jpg,0.915166
images/images/architecure/8083163910_e1368a04f0_m.jpg,images/images/architecure/7798889226_6f7d3e7051_m.jpg,0.915119
images/images/architecure/3479017434_19d301e8e7_m.jpg,images/images/architecure/2943550350_f67b79656a_m.jpg,0.915097
images/images/architecure/8930873530_716881b76f_n.jpg,images/images/architecure/6693523115_6df4398912_n.jpg,0.915095
images/images/architecure/6693523115_6df4398912_n.jpg,images/images/architecure/8930873530_716881b76f_n.jpg,0.915095
images/images/architecure/8558958500_045b582944_m.jpg,images/images/architecure/1992255007_a3583caacc_m.jpg,0.915084
images/images/architecure/19874366038_012c45b1b9_m.jpg,images/images/architecure/12362514915_879751523f_m.jpg,0.915082
images/images/food and d rinks/fruit_0806.jpg,images/images/food and d rinks/fruit_0643.jpg,0.915075
images/images/food and d rinks/fruit_0656.jpg,images/images/food and d rinks/fruit_0622.jpg,0.915066
images/images/architecure/2344575618_7ba9ec6537_m.jpg,images/images/architecure/2468557426_6ec4110f95.jpg,0.915055
images/images/architecure/2468557426_6ec4110f95.jpg,images/images/architecure/2344575618_7ba9ec6537_m.jpg,0.915055
images/images/architecure/7334521282_57ed4a9737_m.jpg,images/images/architecure/2544486826_2903d283ee_n.jpg,0.915034
images/images/architecure/112862388_0c6d152acd_m.jpg,images/images/architecure/112862953_e6bbd7c074_m.jpg,0.915023
images/images/architecure/112862953_e6bbd7c074_m.jpg,images/images/architecure/112862388_0c6d152acd_m.jpg,0.915023
images/images/architecure/16326835342_6ccfbb40e5_m.jpg,images/images/architecure/3984726769_49363f002e_n.jpg,0.914998
images/images/architecure/2389625161_5f0ef52032_n.jpg,images/images/architecure/23475248684_c64162fbed_n.jpg,0.914988
images/images/architecure/1248016991_2353e886ec_m.jpg,images/images/architecure/4596009839_95f90eece8_m.jpg,0.914977
images/images/architecure/4596009839_95f90eece8_m.jpg,images/images/architecure/1248016991_2353e886ec_m.jpg,0.914977
images/images/architecure/9700258757_82bf523c38_m.jpg,images/images/architecure/16726918205_c2c2f86474_m.jpg,0.914944
images/images/architecure/2657992621_db43b76e20_m.jpg,images/images/architecure/386875697_864b2705f2_n.jpg,0.914940
